date,location,aqi,parameter
2023-05-04T15:30:10+00:00,LES Breathe 4 - Williamsburg Bridge,7.7,pm25
2023-05-04T15:30:09+00:00,Purple Lorraine,7.5,pm25
2023-05-04T15:30:04+00:00,NBN - Bushwick and McKibbin,5.8,pm25
2023-05-04T15:30:03+00:00,WESS EH s25,5.8,pm25
2023-05-04T15:30:02+00:00,MottAir01 Chinatown,9.4,pm25
2023-05-04T15:30:01+00:00,W36stNYC2,7.3,pm25
2023-05-04T15:29:59+00:00,Adelphi St,2.4,pm25
2023-05-04T15:29:58+00:00,Beach JC,4.3,pm25
2023-05-04T15:29:44+00:00,20th Street btw 6th &amp; 7th Ave,4.2,pm25
2023-05-04T15:29:31+00:00,Midtown-West,4.8,pm25
2023-05-04T15:29:27+00:00,"Hoboken, NJ ",4.7,pm25
2023-05-04T15:29:27+00:00,PurpleRecords-2,6.5,pm25
2023-05-04T15:29:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:29:24+00:00,LESBreathe5,5.7,pm25
2023-05-04T15:29:23+00:00,SunsetPark58th,5.2,pm25
2023-05-04T15:29:23+00:00,Montgomery and JFK Blvd,0.1,pm25
2023-05-04T15:29:01+00:00,LESBreathe3,5.4,pm25
2023-05-04T15:28:53+00:00,PM - Chung Pak 13th Floor Rooftop,7.5,pm25
2023-05-04T15:28:49+00:00,LESBreathe2,5.2,pm25
2023-05-04T15:28:45+00:00,PM - Chung Pak 4th Floor Rooftop,9.3,pm25
2023-05-04T15:28:33+00:00,Red Hook Initiative,5.6,pm25
2023-05-04T15:28:27+00:00,Columbia St,8.6,pm25
2023-05-04T15:28:26+00:00,LESBreathe1,5.7,pm25
2023-05-04T15:28:19+00:00,Hell's Kitchen,5.9,pm25
2023-05-04T15:28:19+00:00,Driggs 285,5.6,pm25
2023-05-04T15:28:10+00:00,LES Breathe 4 - Williamsburg Bridge,8.4,pm25
2023-05-04T15:28:09+00:00,Purple Lorraine,7.0,pm25
2023-05-04T15:28:04+00:00,NBN - Bushwick and McKibbin,7.0,pm25
2023-05-04T15:28:03+00:00,WESS EH s25,5.0,pm25
2023-05-04T15:28:03+00:00,MottAir01 Chinatown,25.4,pm25
2023-05-04T15:28:01+00:00,W36stNYC2,7.5,pm25
2023-05-04T15:27:58+00:00,Beach JC,3.9,pm25
2023-05-04T15:27:49+00:00,Adelphi St,1.2,pm25
2023-05-04T15:27:44+00:00,20th Street btw 6th &amp; 7th Ave,4.7,pm25
2023-05-04T15:27:31+00:00,Midtown-West,4.5,pm25
2023-05-04T15:27:28+00:00,PurpleRecords-2,7.0,pm25
2023-05-04T15:27:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:27:27+00:00,"Hoboken, NJ ",3.7,pm25
2023-05-04T15:27:24+00:00,LESBreathe5,5.1,pm25
2023-05-04T15:27:23+00:00,Montgomery and JFK Blvd,0.0,pm25
2023-05-04T15:27:23+00:00,SunsetPark58th,4.8,pm25
2023-05-04T15:27:19+00:00,Red Hook Farms - Columbia Street Farm 1,6.0,pm25
2023-05-04T15:26:56+00:00,LESBreathe3,4.4,pm25
2023-05-04T15:26:49+00:00,LESBreathe2,4.1,pm25
2023-05-04T15:26:47+00:00,PM - Chung Pak 4th Floor Rooftop,8.1,pm25
2023-05-04T15:26:43+00:00,PM - Chung Pak 13th Floor Rooftop,4.2,pm25
2023-05-04T15:26:33+00:00,Red Hook Initiative,5.7,pm25
2023-05-04T15:26:24+00:00,Columbia St,7.3,pm25
2023-05-04T15:26:24+00:00,LESBreathe1,6.2,pm25
2023-05-04T15:26:21+00:00,Hell's Kitchen,5.6,pm25
2023-05-04T15:26:10+00:00,LES Breathe 4 - Williamsburg Bridge,8.2,pm25
2023-05-04T15:26:09+00:00,Purple Lorraine,7.4,pm25
2023-05-04T15:26:04+00:00,NBN - Bushwick and McKibbin,6.2,pm25
2023-05-04T15:26:03+00:00,WESS EH s25,5.0,pm25
2023-05-04T15:26:02+00:00,MottAir01 Chinatown,18.1,pm25
2023-05-04T15:26:01+00:00,W36stNYC2,8.9,pm25
2023-05-04T15:25:58+00:00,Beach JC,3.7,pm25
2023-05-04T15:25:52+00:00,Adelphi St,1.2,pm25
2023-05-04T15:25:44+00:00,20th Street btw 6th &amp; 7th Ave,4.3,pm25
2023-05-04T15:25:31+00:00,Midtown-West,3.2,pm25
2023-05-04T15:25:27+00:00,"Hoboken, NJ ",3.6,pm25
2023-05-04T15:25:27+00:00,PurpleRecords-2,6.8,pm25
2023-05-04T15:25:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:25:24+00:00,LESBreathe5,3.9,pm25
2023-05-04T15:25:23+00:00,Montgomery and JFK Blvd,0.1,pm25
2023-05-04T15:25:23+00:00,SunsetPark58th,4.6,pm25
2023-05-04T15:24:56+00:00,LESBreathe3,5.0,pm25
2023-05-04T15:24:52+00:00,LESBreathe2,3.6,pm25
2023-05-04T15:24:45+00:00,PM - Chung Pak 4th Floor Rooftop,8.7,pm25
2023-05-04T15:24:43+00:00,PM - Chung Pak 13th Floor Rooftop,3.5,pm25
2023-05-04T15:24:33+00:00,Red Hook Initiative,6.6,pm25
2023-05-04T15:24:24+00:00,LESBreathe1,5.5,pm25
2023-05-04T15:24:10+00:00,LES Breathe 4 - Williamsburg Bridge,8.5,pm25
2023-05-04T15:24:09+00:00,Purple Lorraine,6.6,pm25
2023-05-04T15:24:04+00:00,MottAir01 Chinatown,10.2,pm25
2023-05-04T15:24:04+00:00,NBN - Bushwick and McKibbin,5.3,pm25
2023-05-04T15:24:03+00:00,WESS EH s25,5.3,pm25
2023-05-04T15:24:01+00:00,W36stNYC2,8.9,pm25
2023-05-04T15:23:58+00:00,Beach JC,3.7,pm25
2023-05-04T15:23:49+00:00,Adelphi St,1.3,pm25
2023-05-04T15:23:44+00:00,20th Street btw 6th &amp; 7th Ave,4.4,pm25
2023-05-04T15:23:27+00:00,"Hoboken, NJ ",2.9,pm25
2023-05-04T15:23:27+00:00,PurpleRecords-2,5.9,pm25
2023-05-04T15:23:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:23:24+00:00,SunsetPark58th,4.6,pm25
2023-05-04T15:23:24+00:00,LESBreathe5,4.9,pm25
2023-05-04T15:23:23+00:00,Montgomery and JFK Blvd,0.0,pm25
2023-05-04T15:22:56+00:00,LESBreathe3,4.6,pm25
2023-05-04T15:22:50+00:00,LESBreathe2,5.1,pm25
2023-05-04T15:22:44+00:00,PM - Chung Pak 4th Floor Rooftop,8.8,pm25
2023-05-04T15:22:43+00:00,PM - Chung Pak 13th Floor Rooftop,5.6,pm25
2023-05-04T15:22:39+00:00,WESS EH s25,5.7,pm25
2023-05-04T15:22:33+00:00,Red Hook Initiative,6.4,pm25
2023-05-04T15:22:24+00:00,Columbia St,5.8,pm25
2023-05-04T15:22:24+00:00,LESBreathe1,4.8,pm25
2023-05-04T15:22:10+00:00,LES Breathe 4 - Williamsburg Bridge,7.3,pm25
2023-05-04T15:22:09+00:00,Purple Lorraine,6.2,pm25
2023-05-04T15:22:04+00:00,NBN - Bushwick and McKibbin,5.6,pm25
2023-05-04T15:22:02+00:00,MottAir01 Chinatown,7.5,pm25
2023-05-04T15:22:00+00:00,W36stNYC2,7.5,pm25
2023-05-04T15:21:58+00:00,Beach JC,2.8,pm25
2023-05-04T15:21:52+00:00,Adelphi St,1.6,pm25
2023-05-04T15:21:44+00:00,20th Street btw 6th &amp; 7th Ave,4.5,pm25
2023-05-04T15:21:29+00:00,PurpleRecords-2,6.7,pm25
2023-05-04T15:21:28+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:21:27+00:00,"Hoboken, NJ ",3.1,pm25
2023-05-04T15:21:24+00:00,LESBreathe5,4.4,pm25
2023-05-04T15:21:23+00:00,SunsetPark58th,4.3,pm25
2023-05-04T15:21:23+00:00,Montgomery and JFK Blvd,0.1,pm25
2023-05-04T15:21:19+00:00,Red Hook Farms - Columbia Street Farm 1,4.7,pm25
2023-05-04T15:20:51+00:00,LESBreathe2,4.4,pm25
2023-05-04T15:20:46+00:00,PM - Chung Pak 4th Floor Rooftop,7.8,pm25
2023-05-04T15:20:43+00:00,PM - Chung Pak 13th Floor Rooftop,6.8,pm25
2023-05-04T15:20:33+00:00,Red Hook Initiative,6.2,pm25
2023-05-04T15:20:24+00:00,Columbia St,7.4,pm25
2023-05-04T15:20:24+00:00,LESBreathe1,4.3,pm25
2023-05-04T15:20:20+00:00,Purple Lorraine,5.8,pm25
2023-05-04T15:20:00+00:00,W36stNYC2,6.8,pm25
2023-05-04T15:19:58+00:00,Beach JC,2.8,pm25
2023-05-04T15:19:52+00:00,Adelphi St,0.9,pm25
2023-05-04T15:19:44+00:00,20th Street btw 6th &amp; 7th Ave,3.6,pm25
2023-05-04T15:19:31+00:00,Midtown-West,4.4,pm25
2023-05-04T15:19:27+00:00,PurpleRecords-2,9.2,pm25
2023-05-04T15:19:27+00:00,"Hoboken, NJ ",3.5,pm25
2023-05-04T15:19:24+00:00,LESBreathe5,3.9,pm25
2023-05-04T15:19:23+00:00,SunsetPark58th,4.1,pm25
2023-05-04T15:19:23+00:00,Montgomery and JFK Blvd,0.0,pm25
2023-05-04T15:19:19+00:00,Red Hook Farms - Columbia Street Farm 1,4.1,pm25
2023-05-04T15:18:56+00:00,LESBreathe3,4.0,pm25
2023-05-04T15:18:49+00:00,LESBreathe2,3.9,pm25
2023-05-04T15:18:45+00:00,PM - Chung Pak 4th Floor Rooftop,9.0,pm25
2023-05-04T15:18:43+00:00,PM - Chung Pak 13th Floor Rooftop,5.4,pm25
2023-05-04T15:18:33+00:00,Red Hook Initiative,6.7,pm25
2023-05-04T15:18:24+00:00,Columbia St,7.5,pm25
2023-05-04T15:18:24+00:00,LESBreathe1,4.7,pm25
2023-05-04T15:18:00+00:00,W36stNYC2,8.5,pm25
2023-05-04T15:17:58+00:00,Beach JC,3.1,pm25
2023-05-04T15:17:49+00:00,Adelphi St,1.0,pm25
2023-05-04T15:17:44+00:00,20th Street btw 6th &amp; 7th Ave,4.2,pm25
2023-05-04T15:17:31+00:00,Midtown-West,7.2,pm25
2023-05-04T15:17:27+00:00,PurpleRecords-2,8.7,pm25
2023-05-04T15:17:27+00:00,"Hoboken, NJ ",3.4,pm25
2023-05-04T15:17:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:17:24+00:00,LESBreathe5,3.4,pm25
2023-05-04T15:17:23+00:00,Montgomery and JFK Blvd,0.6,pm25
2023-05-04T15:17:23+00:00,SunsetPark58th,4.1,pm25
2023-05-04T15:17:19+00:00,Red Hook Farms - Columbia Street Farm 1,4.8,pm25
2023-05-04T15:17:17+00:00,NBN- Norman &amp; Russell,6.4,pm25
2023-05-04T15:16:56+00:00,LESBreathe3,3.8,pm25
2023-05-04T15:16:49+00:00,LESBreathe2,4.2,pm25
2023-05-04T15:16:45+00:00,PM - Chung Pak 4th Floor Rooftop,8.4,pm25
2023-05-04T15:16:43+00:00,PM - Chung Pak 13th Floor Rooftop,5.7,pm25
2023-05-04T15:16:33+00:00,Red Hook Initiative,5.2,pm25
2023-05-04T15:16:24+00:00,LESBreathe1,5.0,pm25
2023-05-04T15:16:24+00:00,Columbia St,8.5,pm25
2023-05-04T15:16:10+00:00,LES Breathe 4 - Williamsburg Bridge,6.3,pm25
2023-05-04T15:16:09+00:00,Purple Lorraine,5.2,pm25
2023-05-04T15:16:04+00:00,NBN - Bushwick and McKibbin,5.6,pm25
2023-05-04T15:16:03+00:00,WESS EH s25,6.5,pm25
2023-05-04T15:16:02+00:00,MottAir01 Chinatown,5.5,pm25
2023-05-04T15:16:00+00:00,W36stNYC2,7.2,pm25
2023-05-04T15:15:58+00:00,Beach JC,3.0,pm25
2023-05-04T15:15:44+00:00,20th Street btw 6th &amp; 7th Ave,3.9,pm25
2023-05-04T15:15:29+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:15:27+00:00,PurpleRecords-2,6.5,pm25
2023-05-04T15:15:27+00:00,"Hoboken, NJ ",3.0,pm25
2023-05-04T15:15:24+00:00,LESBreathe5,4.0,pm25
2023-05-04T15:15:23+00:00,SunsetPark58th,4.3,pm25
2023-05-04T15:15:23+00:00,Montgomery and JFK Blvd,0.2,pm25
2023-05-04T15:14:46+00:00,PM - Chung Pak 4th Floor Rooftop,8.3,pm25
2023-05-04T15:14:45+00:00,PM - Chung Pak 13th Floor Rooftop,5.8,pm25
2023-05-04T15:14:33+00:00,Red Hook Initiative,5.4,pm25
2023-05-04T15:14:24+00:00,LESBreathe1,4.3,pm25
2023-05-04T15:14:10+00:00,LES Breathe 4 - Williamsburg Bridge,7.0,pm25
2023-05-04T15:14:09+00:00,Purple Lorraine,5.0,pm25
2023-05-04T15:14:04+00:00,NBN - Bushwick and McKibbin,6.4,pm25
2023-05-04T15:14:03+00:00,WESS EH s25,5.9,pm25
2023-05-04T15:14:02+00:00,MottAir01 Chinatown,5.7,pm25
2023-05-04T15:14:00+00:00,W36stNYC2,7.1,pm25
2023-05-04T15:13:58+00:00,Beach JC,2.7,pm25
2023-05-04T15:13:51+00:00,Adelphi St,0.8,pm25
2023-05-04T15:13:44+00:00,20th Street btw 6th &amp; 7th Ave,3.6,pm25
2023-05-04T15:13:30+00:00,Midtown-West,3.1,pm25
2023-05-04T15:13:27+00:00,PurpleRecords-2,6.0,pm25
2023-05-04T15:13:27+00:00,"Hoboken, NJ ",3.2,pm25
2023-05-04T15:13:25+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:13:24+00:00,LESBreathe5,3.4,pm25
2023-05-04T15:13:23+00:00,SunsetPark58th,4.8,pm25
2023-05-04T15:13:23+00:00,Montgomery and JFK Blvd,0.4,pm25
2023-05-04T15:12:56+00:00,LESBreathe3,3.8,pm25
2023-05-04T15:12:50+00:00,LESBreathe2,3.8,pm25
2023-05-04T15:12:45+00:00,PM - Chung Pak 4th Floor Rooftop,12.6,pm25
2023-05-04T15:12:43+00:00,PM - Chung Pak 13th Floor Rooftop,8.9,pm25
2023-05-04T15:12:33+00:00,Red Hook Initiative,5.2,pm25
2023-05-04T15:12:24+00:00,LESBreathe1,4.2,pm25
2023-05-04T15:12:00+00:00,W36stNYC2,6.3,pm25
2023-05-04T15:11:58+00:00,Beach JC,2.9,pm25
2023-05-04T15:11:44+00:00,20th Street btw 6th &amp; 7th Ave,3.3,pm25
2023-05-04T15:11:30+00:00,Midtown-West,2.6,pm25
2023-05-04T15:11:27+00:00,PurpleRecords-2,5.0,pm25
2023-05-04T15:11:27+00:00,"Hoboken, NJ ",4.0,pm25
2023-05-04T15:11:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:11:24+00:00,LESBreathe5,3.7,pm25
2023-05-04T15:11:23+00:00,SunsetPark58th,5.6,pm25
2023-05-04T15:11:23+00:00,Montgomery and JFK Blvd,0.7,pm25
2023-05-04T15:11:19+00:00,Red Hook Farms - Columbia Street Farm 1,4.1,pm25
2023-05-04T15:10:43+00:00,PM - Chung Pak 13th Floor Rooftop,8.6,pm25
2023-05-04T15:10:33+00:00,Red Hook Initiative,5.8,pm25
2023-05-04T15:10:24+00:00,LESBreathe1,4.7,pm25
2023-05-04T15:10:24+00:00,Columbia St,5.5,pm25
2023-05-04T15:10:18+00:00,Hell's Kitchen,4.3,pm25
2023-05-04T15:10:17+00:00,Driggs 285,5.0,pm25
2023-05-04T15:10:10+00:00,LES Breathe 4 - Williamsburg Bridge,6.3,pm25
2023-05-04T15:10:09+00:00,Purple Lorraine,5.2,pm25
2023-05-04T15:10:04+00:00,NBN - Bushwick and McKibbin,5.5,pm25
2023-05-04T15:10:03+00:00,WESS EH s25,4.6,pm25
2023-05-04T15:10:02+00:00,MottAir01 Chinatown,6.4,pm25
2023-05-04T15:10:01+00:00,W36stNYC2,5.4,pm25
2023-05-04T15:09:58+00:00,Beach JC,3.0,pm25
2023-05-04T15:09:49+00:00,Adelphi St,0.8,pm25
2023-05-04T15:09:44+00:00,20th Street btw 6th &amp; 7th Ave,3.3,pm25
2023-05-04T15:09:27+00:00,PurpleRecords-2,5.1,pm25
2023-05-04T15:09:27+00:00,"Hoboken, NJ ",3.6,pm25
2023-05-04T15:09:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:09:24+00:00,LESBreathe5,2.7,pm25
2023-05-04T15:09:23+00:00,SunsetPark58th,6.3,pm25
2023-05-04T15:09:23+00:00,Montgomery and JFK Blvd,0.6,pm25
2023-05-04T15:09:19+00:00,Red Hook Farms - Columbia Street Farm 1,4.2,pm25
2023-05-04T15:09:17+00:00,NBN- Norman &amp; Russell,4.2,pm25
2023-05-04T15:08:56+00:00,LESBreathe3,3.4,pm25
2023-05-04T15:08:49+00:00,LESBreathe2,3.4,pm25
2023-05-04T15:08:44+00:00,PM - Chung Pak 4th Floor Rooftop,6.1,pm25
2023-05-04T15:08:43+00:00,PM - Chung Pak 13th Floor Rooftop,4.0,pm25
2023-05-04T15:08:33+00:00,Red Hook Initiative,4.9,pm25
2023-05-04T15:08:24+00:00,Columbia St,8.7,pm25
2023-05-04T15:08:23+00:00,LESBreathe1,4.7,pm25
2023-05-04T15:08:18+00:00,Hell's Kitchen,4.9,pm25
2023-05-04T15:08:17+00:00,Driggs 285,4.3,pm25
2023-05-04T15:08:10+00:00,LES Breathe 4 - Williamsburg Bridge,8.7,pm25
2023-05-04T15:08:09+00:00,Purple Lorraine,4.8,pm25
2023-05-04T15:08:04+00:00,NBN - Bushwick and McKibbin,5.3,pm25
2023-05-04T15:08:03+00:00,WESS EH s25,3.8,pm25
2023-05-04T15:08:02+00:00,MottAir01 Chinatown,9.6,pm25
2023-05-04T15:08:00+00:00,W36stNYC2,5.7,pm25
2023-05-04T15:07:58+00:00,Beach JC,3.2,pm25
2023-05-04T15:07:52+00:00,Adelphi St,0.4,pm25
2023-05-04T15:07:44+00:00,20th Street btw 6th &amp; 7th Ave,2.7,pm25
2023-05-04T15:07:32+00:00,Midtown-West,3.3,pm25
2023-05-04T15:07:27+00:00,PurpleRecords-2,4.6,pm25
2023-05-04T15:07:27+00:00,"Hoboken, NJ ",2.8,pm25
2023-05-04T15:07:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:07:24+00:00,LESBreathe5,3.8,pm25
2023-05-04T15:07:23+00:00,SunsetPark58th,6.0,pm25
2023-05-04T15:07:22+00:00,Montgomery and JFK Blvd,1.1,pm25
2023-05-04T15:07:19+00:00,Red Hook Farms - Columbia Street Farm 1,4.1,pm25
2023-05-04T15:07:17+00:00,NBN- Norman &amp; Russell,4.0,pm25
2023-05-04T15:06:56+00:00,LESBreathe3,3.6,pm25
2023-05-04T15:06:50+00:00,LESBreathe2,3.7,pm25
2023-05-04T15:06:44+00:00,PM - Chung Pak 4th Floor Rooftop,6.4,pm25
2023-05-04T15:06:43+00:00,PM - Chung Pak 13th Floor Rooftop,3.9,pm25
2023-05-04T15:06:40+00:00,WESS EH s25,4.3,pm25
2023-05-04T15:06:33+00:00,Red Hook Initiative,5.3,pm25
2023-05-04T15:06:25+00:00,Columbia St,6.5,pm25
2023-05-04T15:06:23+00:00,LESBreathe1,4.7,pm25
2023-05-04T15:06:18+00:00,Hell's Kitchen,4.7,pm25
2023-05-04T15:06:17+00:00,Driggs 285,4.4,pm25
2023-05-04T15:06:10+00:00,LES Breathe 4 - Williamsburg Bridge,6.4,pm25
2023-05-04T15:06:09+00:00,Purple Lorraine,4.7,pm25
2023-05-04T15:06:04+00:00,NBN - Bushwick and McKibbin,4.8,pm25
2023-05-04T15:06:02+00:00,MottAir01 Chinatown,8.4,pm25
2023-05-04T15:06:00+00:00,W36stNYC2,5.5,pm25
2023-05-04T15:05:58+00:00,Beach JC,3.8,pm25
2023-05-04T15:05:44+00:00,20th Street btw 6th &amp; 7th Ave,3.4,pm25
2023-05-04T15:05:30+00:00,Midtown-West,2.8,pm25
2023-05-04T15:05:28+00:00,PurpleRecords-2,4.6,pm25
2023-05-04T15:05:27+00:00,"Hoboken, NJ ",3.5,pm25
2023-05-04T15:05:25+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:05:24+00:00,LESBreathe5,3.1,pm25
2023-05-04T15:05:23+00:00,SunsetPark58th,7.2,pm25
2023-05-04T15:05:23+00:00,Montgomery and JFK Blvd,1.2,pm25
2023-05-04T15:05:19+00:00,Red Hook Farms - Columbia Street Farm 1,3.8,pm25
2023-05-04T15:05:17+00:00,NBN- Norman &amp; Russell,3.8,pm25
2023-05-04T15:04:56+00:00,LESBreathe3,3.0,pm25
2023-05-04T15:04:50+00:00,LESBreathe2,4.8,pm25
2023-05-04T15:04:43+00:00,PM - Chung Pak 13th Floor Rooftop,2.0,pm25
2023-05-04T15:04:33+00:00,Red Hook Initiative,4.9,pm25
2023-05-04T15:04:24+00:00,Columbia St,4.2,pm25
2023-05-04T15:04:23+00:00,LESBreathe1,4.6,pm25
2023-05-04T15:04:18+00:00,Hell's Kitchen,4.3,pm25
2023-05-04T15:04:17+00:00,Driggs 285,3.6,pm25
2023-05-04T15:04:10+00:00,LES Breathe 4 - Williamsburg Bridge,4.7,pm25
2023-05-04T15:04:09+00:00,Purple Lorraine,4.6,pm25
2023-05-04T15:04:04+00:00,NBN - Bushwick and McKibbin,5.3,pm25
2023-05-04T15:04:03+00:00,WESS EH s25,4.2,pm25
2023-05-04T15:04:02+00:00,MottAir01 Chinatown,6.2,pm25
2023-05-04T15:04:02+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:04:00+00:00,W36stNYC2,6.1,pm25
2023-05-04T15:03:58+00:00,Beach JC,3.6,pm25
2023-05-04T15:03:49+00:00,Adelphi St,0.9,pm25
2023-05-04T15:03:44+00:00,20th Street btw 6th &amp; 7th Ave,2.6,pm25
2023-05-04T15:03:27+00:00,"Hoboken, NJ ",3.2,pm25
2023-05-04T15:03:27+00:00,PurpleRecords-2,5.0,pm25
2023-05-04T15:03:24+00:00,LESBreathe5,3.1,pm25
2023-05-04T15:03:23+00:00,Montgomery and JFK Blvd,1.0,pm25
2023-05-04T15:03:22+00:00,SunsetPark58th,7.0,pm25
2023-05-04T15:03:19+00:00,Red Hook Farms - Columbia Street Farm 1,4.0,pm25
2023-05-04T15:02:57+00:00,LESBreathe3,3.4,pm25
2023-05-04T15:02:49+00:00,LESBreathe2,3.4,pm25
2023-05-04T15:02:47+00:00,PM - Chung Pak 4th Floor Rooftop,9.0,pm25
2023-05-04T15:02:43+00:00,PM - Chung Pak 13th Floor Rooftop,3.4,pm25
2023-05-04T15:02:33+00:00,Red Hook Initiative,4.0,pm25
2023-05-04T15:02:24+00:00,Columbia St,6.3,pm25
2023-05-04T15:02:23+00:00,LESBreathe1,4.4,pm25
2023-05-04T15:02:18+00:00,Hell's Kitchen,4.4,pm25
2023-05-04T15:02:17+00:00,Driggs 285,3.7,pm25
2023-05-04T15:02:10+00:00,LES Breathe 4 - Williamsburg Bridge,5.1,pm25
2023-05-04T15:02:09+00:00,Purple Lorraine,5.3,pm25
2023-05-04T15:02:04+00:00,NBN - Bushwick and McKibbin,4.4,pm25
2023-05-04T15:02:03+00:00,WESS EH s25,4.3,pm25
2023-05-04T15:02:02+00:00,MottAir01 Chinatown,5.4,pm25
2023-05-04T15:02:00+00:00,W36stNYC2,7.2,pm25
2023-05-04T15:01:58+00:00,Beach JC,5.2,pm25
2023-05-04T15:01:49+00:00,Adelphi St,1.4,pm25
2023-05-04T15:01:44+00:00,20th Street btw 6th &amp; 7th Ave,3.2,pm25
2023-05-04T15:01:27+00:00,"Hoboken, NJ ",4.1,pm25
2023-05-04T15:01:27+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T15:01:27+00:00,PurpleRecords-2,5.0,pm25
2023-05-04T15:01:24+00:00,LESBreathe5,2.9,pm25
2023-05-04T15:01:23+00:00,SunsetPark58th,7.0,pm25
2023-05-04T15:01:23+00:00,Montgomery and JFK Blvd,0.8,pm25
2023-05-04T15:01:19+00:00,Red Hook Farms - Columbia Street Farm 1,4.1,pm25
2023-05-04T15:00:56+00:00,LESBreathe3,3.4,pm25
2023-05-04T15:00:50+00:00,PM - Chung Pak 4th Floor Rooftop,6.2,pm25
2023-05-04T15:00:50+00:00,LESBreathe2,4.1,pm25
2023-05-04T15:00:43+00:00,PM - Chung Pak 13th Floor Rooftop,6.1,pm25
2023-05-04T15:00:33+00:00,Red Hook Initiative,6.0,pm25
2023-05-04T15:00:25+00:00,Columbia St,6.0,pm25
2023-05-04T15:00:23+00:00,LESBreathe1,4.5,pm25
2023-05-04T15:00:10+00:00,LES Breathe 4 - Williamsburg Bridge,5.7,pm25
2023-05-04T15:00:09+00:00,Purple Lorraine,5.2,pm25
2023-05-04T15:00:05+00:00,NBN - Bushwick and McKibbin,4.8,pm25
2023-05-04T15:00:03+00:00,WESS EH s25,4.4,pm25
2023-05-04T15:00:02+00:00,MottAir01 Chinatown,5.8,pm25
2023-05-04T15:00:00+00:00,Union City High Scho,-0.6,pm25
2023-05-04T15:00:00+00:00,Bklyn - PS 314,6.1,pm25
2023-05-04T15:00:00+00:00,W36stNYC2,6.1,pm25
2023-05-04T15:00:00+00:00,Maspeth,3.0,pm25
2023-05-04T15:00:00+00:00,Jersey City FH,3.7,pm25
2023-05-04T15:00:00+00:00,Bklyn - PS274,5.5,pm25
2023-05-04T14:59:58+00:00,Beach JC,4.9,pm25
2023-05-04T14:59:50+00:00,Adelphi St,0.9,pm25
2023-05-04T14:59:45+00:00,20th Street btw 6th &amp; 7th Ave,3.2,pm25
2023-05-04T14:59:31+00:00,Midtown-West,2.7,pm25
2023-05-04T14:59:27+00:00,"Hoboken, NJ ",6.0,pm25
2023-05-04T14:59:27+00:00,PurpleRecords-2,5.0,pm25
2023-05-04T14:59:26+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T14:59:23+00:00,SunsetPark58th,7.7,pm25
2023-05-04T14:59:23+00:00,LESBreathe5,2.6,pm25
2023-05-04T14:59:23+00:00,Montgomery and JFK Blvd,1.3,pm25
2023-05-04T14:59:19+00:00,Red Hook Farms - Columbia Street Farm 1,4.8,pm25
2023-05-04T14:59:17+00:00,NBN- Norman &amp; Russell,4.8,pm25
2023-05-04T14:58:56+00:00,LESBreathe3,2.5,pm25
2023-05-04T14:58:49+00:00,LESBreathe2,22.3,pm25
2023-05-04T14:58:47+00:00,PM - Chung Pak 4th Floor Rooftop,5.8,pm25
2023-05-04T14:58:43+00:00,PM - Chung Pak 13th Floor Rooftop,1.8,pm25
2023-05-04T14:58:33+00:00,Red Hook Initiative,6.9,pm25
2023-05-04T14:58:27+00:00,Columbia St,6.6,pm25
2023-05-04T14:58:23+00:00,LESBreathe1,3.1,pm25
2023-05-04T14:58:02+00:00,MottAir01 Chinatown,4.8,pm25
2023-05-04T14:58:00+00:00,W36stNYC2,5.6,pm25
2023-05-04T14:57:58+00:00,Beach JC,4.3,pm25
2023-05-04T14:57:51+00:00,Adelphi St,0.5,pm25
2023-05-04T14:57:44+00:00,20th Street btw 6th &amp; 7th Ave,3.3,pm25
2023-05-04T14:57:27+00:00,"Hoboken, NJ ",6.0,pm25
2023-05-04T14:57:27+00:00,PurpleRecords-2,5.7,pm25
2023-05-04T14:57:25+00:00,Gotham Professional Arts Academy,0.0,pm25
2023-05-04T14:57:23+00:00,Montgomery and JFK Blvd,0.9,pm25
2023-05-04T14:57:23+00:00,SunsetPark58th,9.1,pm25
2023-05-04T14:57:23+00:00,LESBreathe5,2.4,pm25
2023-05-04T14:57:19+00:00,Red Hook Farms - Columbia Street Farm 1,5.1,pm25
2023-05-04T14:57:17+00:00,NBN- Norman &amp; Russell,5.0,pm25
